 logU   Z        xi    lnh   al     NV_1240               CIV_1550              HeII_1640             CIII_1908             MgII_2796              MgII_2803             OII_3727               NeV_3426              NIII__3869            Hbeta                 OIII_4959             OIII_5007             OI_6300                 OI_6363                 NII_6548              Halpha                NII_6584              SII_6717                SII_6731               SIII_6312             SIII_9069             SIII_9532             PB                     PG                    P7                    P8                    P9                   
  -1.5   2.0E-4   0.1   4.0   -1.4   -4.536868813427077    -2.411101120657456    -2.3784602266782713   -2.8117466729734986   -3.290289182525548     -3.364465990528714    -4.261790422583509     -3.9710629229293204   -3.6283780728239776   -2.462848594951666    -3.0127986610673787   -2.534230620044589    -3.8444210685230686     -4.340749531227338      -5.422232545134861    -1.9826744454382776   -4.952257981819358    -4.082483987684924      -4.131949522965904     -5.19257998725616     -4.444966042330883    -4.050517288697861    -3.3325937479522736    -3.575935474582515    -3.7938490184037406   -3.9746531654901744   -4.127593132950196   
  -1.5   2.0E-4   0.1   4.0   -1.7   -5.059707692775206    -2.657123521208888    -2.6523577952675765   -2.9354671388684253   -3.2655362187751606    -3.3191208255731866   -4.397462547297586     -4.398189799820969    -3.7526651493425405   -2.6200602771980854   -3.1362252328776705   -2.657656288990161    -4.2628709948485906     -4.759201228882667      -5.737098237345862    -2.144347608445422    -5.267123958637292    -4.486569301555903      -4.529883646848994     -5.216196434261285    -4.545292307276483    -4.150832513201131    -3.4816571795346576    -3.725403457743006    -3.937342819774436    -4.112821716427568    -4.260388104119443   
  -1.5   2.0E-4   0.1   4.0   -2.0   -5.7666484723467235   -2.993833574514568    -2.962493822308325    -3.1436215859054286   -3.2474061442109203    -3.295540608807052    -4.473428127148786     -5.032466063700383    -3.922523080495658    -2.78661507508361     -3.312114475151297    -2.833540282906519    -4.670276775942099      -5.166591497253393      -6.040677123376241    -2.3129439369705196   -5.570700009166394    -4.877521985318488      -4.9065432925013965    -5.296364762416104    -4.633483656152464    -4.239027457128053    -3.639009201421082     -3.882927663414023    -4.090326320703284    -4.261584148369629    -4.4049007768651265  
  -1.5   2.0E-4   0.3   2.0   -1.2   -4.083967389811427    -2.442661255214084    -2.246064746278499    -3.023650020996726    -0.6323087020353384    -0.7234922411701419   -1.3358847612966827    -3.8419693874096623   -3.5209288041960676   0.5772274661539072    -3.019514851603354    -2.5409544832053967   0.09715314984595835     -0.39912507652449847    -3.2108989686297065   1.2910134539653768    -2.7409319882376835   0.06714527888539834     -0.08818744705965997   -5.212922269978193    -4.357021357923514    -3.962573502059378    -0.34987711555594103   -0.5842756382312828   -0.8805131644353636   -1.1232684711866838   -1.3249460863202458  
  -1.5   2.0E-4   0.3   2.0   -1.4   -4.129660482772778    -2.440763878267191    -2.390640408018619    -3.0241915067745992   -0.6548223834572937    -0.7457178495491661   -1.34811168840168      -3.9560485817367237   -3.5673513399868924   0.5613876373001361    -3.0441727976595914   -2.5656067652873915   0.0736450455131532      -0.42262310808298764    -3.2240111198854535   1.2747811226059085    -2.7540433943498      0.04312639796722806     -0.11214648971244401   -5.259108582842032    -4.497668489953313    -4.103214826218803    -0.3655731149523689    -0.5999457887251225   -0.8960937019112833   -1.1388181858045314   -1.3404831162357809  
  -1.5   2.0E-4   0.3   2.0   -1.7   -4.232747634754688    -2.522589312092748    -2.6655462488490684   -3.1041080508445233   -0.7204014900954334    -0.8114652301006444   -1.3845444632093162    -4.181483793756293    -3.6749155612459106   0.51382997628955      -3.142004504439079    -2.663440209825282    0.003245054813149295    -0.4930352106513354     -3.262529052587304    1.226006694729179     -2.792554146015746    -0.028812318278681914   -0.18396429261700575   -5.3480632887981585   -4.6848066243042865   -4.290348502532538    -0.412693217869176     -0.647007554552971    -0.9428285584527316   -1.1854993615845189   -1.387089051298112   
  -1.5   2.0E-4   0.3   2.0   -2.0   -4.348053609524683    -2.6611651577089006   -2.9766240618604343   -3.2352934703128753   -0.8070424701153414    -0.8973605163087015   -1.431856968342295     -4.444893454250838    -3.8107624198331678   0.4518171266293436    -3.2786263713078654   -2.800052942074778    -0.08852278289389659    -0.58480955905695       -3.312471038785368    1.162385155857244     -2.84251301061515     -0.12266321474792363    -0.27763759637587526   -5.454952795598814    -4.836063790773018    -4.441627477830842    -0.47413922706814304   -0.7083647929121      -1.0037861317899797   -1.246363327813782    -1.447843019358146   
  -1.5   2.0E-4   0.3   3.0   -1.2   -4.069061151706414    -2.425436324184723    -2.2404605744026895   -3.0274546763184844   -3.379478770657947     -3.4713017868077998   -4.0799549790522605    -3.8271053022478227   -3.5415434595555695   -2.3967798219917356   -3.0132954298674903   -2.534721272723587    -3.6069691024855857     -4.103286436980753      -5.5737978971564175   -1.904203206395195    -5.103826652309998    -3.706328134457621      -3.847834009324444     -5.261845974692299    -4.417050761899766    -4.022591944258828    -3.276930356578532     -3.5184283922911135   -3.740908071367784    -3.925293243528131    -4.082736124114412   
  -1.5   2.0E-4   0.3   3.0   -1.4   -4.118045028660397    -2.426188830572727    -2.384870941040738    -3.0291094336719624   -3.3621601741509934    -3.429281976672108    -4.207748428096735     -3.9342336123772483   -3.5766721914375523   -2.491201034596095    -3.037285071257955    -2.5587134346586      -3.8736412729307332     -4.369948608857612      -5.76182839636985     -2.0071064253557793   -5.291851150289595    -3.960387618103276      -4.099966231496758     -5.290577384202656    -4.544850478820173    -4.150396341917556    -3.3678566471062865    -3.6096832315291607   -3.8273095182441494   -4.007609980852969    -4.1610439223520075  
  -1.5   2.0E-4   0.3   3.0   -1.7   -4.251393390813099    -2.516441229057058    -2.660111502776253    -3.1105694292205044   -3.328466166955323     -3.3774337091425295   -4.390106915970719     -4.145323599191201    -3.6777600250688494   -2.6507224725320455   -3.136647394700809    -2.6580908798202287   -4.319102715255141      -4.815422125067975      -6.058607840808534    -2.174573882232174    -5.588632864257264    -4.383450972107042      -4.517426526116083     -5.3602247411607635   -4.705754283861879    -4.311304381797484    -3.5213036683229717    -3.763563514583673    -3.974940031400422    -4.149745970731182    -4.297828049142289   
  -1.5   2.0E-4   0.3   3.0   -2.0   -4.482342332222466    -2.6729886402475884   -2.9714287473074634   -3.2406948481968456   -3.3006913780118197    -3.345101838767029    -4.551587430489917     -4.411280220399945    -3.8163316426399803   -2.814004806135287    -3.2781234627348184   -2.799559923563571    -4.776426188945315      -5.272751624503442      -6.347405589131917    -2.3413781568125813   -5.877456475931247    -4.814259582425038      -4.9372676367946084    -5.449148178664913    -4.8294449414787906   -4.435002720242032    -3.678422280304204     -3.920891142398567    -4.1275581777964305   -4.298086788787657    -4.44193975574273    
  -1.5   2.0E-4   0.3   4.0   -1.2   -4.321645536599462    -2.466685602255623    -2.236452217584585    -2.935429707755972    -3.415566999789661     -3.4960187592957794   -4.211817482689163     -3.7952832725995194   -3.589644616565529    -2.3801869219015686   -3.0583842299671886   -2.5798131296457143   -3.6699719864833824     -4.166298416640082      -5.276248878364463    -1.8919426262161494   -4.806291167604648    -3.8501960617729765     -3.8996983959861495    -5.20175691257181     -4.353047625197675    -3.958607314841778    -3.251780953067218     -3.494361715008985    -3.7171513971653525   -3.9021875926347107   -4.059772476773503   
  -1.5   2.0E-4   0.3   4.0   -1.4   -4.532761979212431    -2.5331916730423814   -2.3795099882891293   -2.9463838255956105   -3.3732183754783946    -3.434742656579786    -4.334728659689318     -3.9654918632208336   -3.6297645627168222   -2.4685721794319377   -3.0878470533511972   -2.6092767955511817   -3.9180768956489374     -4.414403927069046      -5.453383315361805    -1.986614982250316    -4.983426253730876    -4.084114954862642      -4.133570873620421     -5.1895255277235535   -4.444772501071782    -4.050317309204793    -3.336478104893665     -3.579400717708559    -3.797729702262707    -3.9789348027974327   -4.132491264963058   
  -1.5   2.0E-4   0.3   4.0   -1.7   -5.054762903316153    -2.767257937279261    -2.653060537301009    -3.0658349724796494   -3.3250745921069296    -3.3752951628586985   -4.4698771748800326    -4.390522983526381    -3.750948471194917    -2.6247022617826588   -3.208814801746506    -2.730253626869235    -4.3367043539505445     -4.83303733614283       -5.754981129262248    -2.148069321359735    -5.285000032587959    -4.488250288655017      -4.53144591191581      -5.211209632879729    -4.544165771603431    -4.149721447481966    -3.4850141895059608    -3.728413935972732    -3.9407774874703136   -4.116662277427075    -4.264736530691245   
  -1.5   2.0E-4   0.3   4.0   -2.0   -5.761427038303374    -3.093024227063168    -2.962972120244224    -3.2718086014100507   -3.2987947980006282    -3.34800521639292     -4.545292307276483     -5.02357665114701     -3.9184366790196137   -2.789788528358166    -3.3827899054425643   -2.904203206395195    -4.744245213356955      -5.240566359822289      -6.048264317610091    -2.315837124344945    -5.57829738105341     -4.878965697527704      -4.907700523425753     -5.290797902838968    -4.631973583886321    -4.23752400424997     -3.641589213793665     -3.885255612454877    -4.0929865664186735   -4.264608717135708    -4.408312237926886   
  -1.5   2.0E-4   0.5   2.0   -1.2   -4.095143859093859    -2.624555874494881    -2.2527746913213846   -3.2228995648614145   -0.7628334173145248    -0.9072442764029205   -1.4507146608683286    -3.8454238830821126   -3.5479220865101553   0.5765947107338292    -3.1656047315863844   -2.687040264117897    -0.019414927127122894   -0.5157001606532177     -3.2076783636484265   1.2929202996000058    -2.737715065622254    0.06826009377469688     -0.08705560632891007   -5.233297224260632    -4.3667942205055965   -3.9723242840951087   -0.3477149707883811    -0.5823124587902484   -0.877227270861404    -1.1206402964731197   -1.323141846798805   
  -1.5   2.0E-4   0.5   2.0   -1.4   -4.139165085508296    -2.6139471510596124   -2.3968556273798143   -3.217505876639038    -0.7851031924397773    -0.929260437150802    -1.4629494675780563    -3.956637721978872    -3.5931874065215794   0.5606597059498029    -3.1876014202484058   -2.7090309910514847   -0.04292453443503774    -0.539207362420143      -3.2207932500480183   1.2766685618452769    -2.7508261105928895   0.0442652999153168      -0.1110066158970966    -5.27879963860795     -4.510618151556038    -4.1161682866705505   -0.3634118162701583    -0.5980139012765235   -0.8928578941669301   -1.136147980070504    -1.338708022934398   
  -1.5   2.0E-4   0.5   2.0   -1.7   -4.240755326470428    -2.679832934745768    -2.6709684249891623   -3.2884205190341333   -0.8507500874097147    -0.9948624040911369   -1.499420507636664     -4.178231079360934    -3.697041681235376    0.5127377460706697    -3.2815730527519236   -2.802995271976954    -0.11335137826809927    -0.6096301965649857     -3.259329465368971    1.2278096040752189    -2.789360493845848    -0.027653655174120217   -0.18279834733695566   -5.363863291948945    -4.700841497207755    -4.306378560527065    -0.4105754419044061    -0.6451619444153636   -0.9396799713117119   -1.1827586543243243   -1.3854191330025145  
  -1.5   2.0E-4   0.5   2.0   -2.0   -4.354990604858422    -2.799642054458367    -2.9812579042376157   -3.410978032414725    -0.9365165219724716    -1.0803153655919786   -1.5467581269805208    -4.437992792963541    -3.827981190575443    0.4502491083193618    -3.414009416164106    -2.935429707755972    -0.20514961155138423    -0.7014307262628066     -3.309281308532981    1.164114820984338     -2.839321425599614    -0.12146671537875875    -0.2764458224303752    -5.466278768987557    -4.852447335919734    -4.457984185129412    -0.47204804165605907   -0.706593244537217    -1.0007345785682915   -1.2435464707150388   -1.446286842403822   
  -1.5   2.0E-4   0.5   3.0   -1.2   -4.0744661757702545   -2.5988925345205445   -2.2447045900197438   -3.216739767127052    -3.51969116914006      -3.5976870212659975   -4.202323985065057     -3.827455445627635    -3.561078106088658    -2.4103295979651094   -3.1501876261745707   -2.6716203965612593   -3.7248730005418906     -4.221190568646634      -5.60737338352596     -1.9156382414485975   -5.137409513508466    -3.70809859953453       -3.84970418717446      -5.275781493836       -4.424235019463282    -4.029783338637067    -3.2898572382926474    -3.530988441344313    -3.7542653065434166   -3.939415468639133    -4.097752274771565   
  -1.5   2.0E-4   0.5   3.0   -1.4   -4.121374813358699    -2.590726423330551    -2.388563484734455    -3.212582035994231    -3.4693521464725166    -3.532791599624524    -4.3305250538510975    -3.9320740503184766   -3.5935279495343266   -2.5057758130830976   -3.1713143300762354   -2.6927393578549967   -3.9834680590427354     -4.479791673114008      -5.797620678920374    -2.019473970629612    -5.327643490474273    -3.952725132615818      -4.092690774936841     -5.301699324681842    -4.552888502702352    -4.158440324640409    -3.381763575436196     -3.623167650709192    -3.8417279953479166   -4.02289856699911     -4.177322054838108   
  -1.5   2.0E-4   0.5   3.0   -1.7   -4.25214557721042     -2.6641210478651587   -2.662880319997136    -3.284163724835004    -3.4135927510861706    -3.4690323184280842   -4.513583690854105     -4.13975185675627     -3.689009472865422    -2.6672788357108743   -3.2654961993796334   -2.78693403793428     -4.447587326397034      -4.943895902577545      -6.096551867775091    -2.189982665699098    -5.6265914187044075   -4.39695311089676       -4.530575655899838     -5.365321247821321    -4.7142852034170915   -4.319836787882444    -3.5370482554219436    -3.778898880038497    -3.9910167961845247   -4.166616991873624    -4.315603521580982   
  -1.5   2.0E-4   0.5   3.0   -2.0   -4.4811440234361655   -2.801315426922855    -2.973425881849664    -3.405419627491767    -3.3762856431840333    -3.432115309216286    -4.673152301084009     -4.402666877023265    -3.8215698600522643   -2.829591588274681    -3.401811577812609    -2.9232503593759986   -4.900595627654461      -5.396920613959772      -6.378408324140786    -2.3565177135358297   -5.908438551855028    -4.82208852390599       -4.944851110110605     -5.448330470424423    -4.834993220431635    -4.440560223172298    -3.6936178678498024    -3.9357292470259964   -4.143059752059266    -4.3142940809764525   -4.45895771610347    
  -1.5   2.0E-4   0.5   4.0   -1.2   -4.318116843339112    -2.625269979038187    -2.2375990534106407   -3.1079276693924953   -3.531062194334538     -3.601487100636575    -4.32933675671412      -3.7912094134517034   -3.5923881799740656   -2.3840184026746485   -3.1785192250536625   -2.699948267879961    -3.787013815263329      -4.283345702735609      -5.304614649499996    -1.894557945198308    -4.834636949302627    -3.85031911751706       -3.900008766455315     -5.200714602553845    -4.3531651344155975   -3.958725774945769    -3.2546831332898307    -3.4969723847529153   -3.720173418205988    -3.9054589985431605   -4.06359182803795    
  -1.5   2.0E-4   0.5   4.0   -1.4   -4.5285615926107      -2.6844074662084054   -2.380426705213999    -3.1158789669038924   -3.463858377094965     -3.524299762848969    -4.452016194640926     -3.9600705858914367   -3.631192645702704    -2.472731087260037    -3.2068524556674873   -2.728274530509765    -4.035594214931649      -4.5319186455981395     -5.478195289069106    -1.989657633860432    -5.008229182198953    -4.084832413477038      -4.134345359788895     -5.186732670610418    -4.444591134441126    -4.0501417933472155   -3.339618394476844     -3.582229468883078    -3.8009857290653812   -3.9825492704894643   -4.136623600024578   
